"","cod","year","muni.x","uf","voto","reg","metro","population","gdppc","real_gdp","homicide","metro.NA","muni.y"
"13290",3519071,2014,"hortolandia","SP",56.69,"Sudeste","RM Campinas",198758,41556.11,9832418.6,27.67184214,1,"Hortolândia"
"13291",3519071,2018,"hortolandia","SP",34.32,"Sudeste","RM Campinas",219039,52570.87,10375750.8,13.69619109,1,"Hortolândia"
"13292",3519105,2006,"iacanga","SP",33.05,"Sudeste",NA,8649,7529.88784830616,140810.93,0,0,"Iacanga"
"13293",3519105,2010,"iacanga","SP",37.086,"Sudeste",NA,9605,15697.5533576262,244356.17,0,0,"Iacanga"
"13294",3519105,2014,"iacanga","SP",25.36,"Sudeste",NA,10275,28170.3,344567.59,9.732360097,0,"Iacanga"
"13295",3519105,2018,"iacanga","SP",21.55,"Sudeste",NA,11206,56215.83,567626.16,8.923790826,0,"Iacanga"
"13296",3519204,2006,"iacri","SP",36.489,"Sudeste",NA,6652,8054.57005411906,115844.81,0,0,"Iacri"
"13297",3519204,2010,"iacri","SP",41.73,"Sudeste",NA,6875,11303.1272727273,125940.46,14.54545455,0,"Iacri"
"13298",3519204,2014,"iacri","SP",30.31,"Sudeste",NA,6365,17009.97,128884.59,0,0,"Iacri"
"13299",3519204,2018,"iacri","SP",24.68,"Sudeste",NA,6457,23150.97,134695.6,30.9741366,0,"Iacri"
"13300",3519253,2006,"iaras","SP",52.621,"Sudeste",NA,3515,7032.71692745377,53447.87,28.44950213,0,"Iaras"
"13301",3519253,2010,"iaras","SP",57.707,"Sudeste",NA,5420,11391.5129151292,100063.26,0,0,"Iaras"
"13302",3519253,2014,"iaras","SP",53.09,"Sudeste",NA,6878,9472.09,77554.79,0,0,"Iaras"
"13303",3519253,2018,"iaras","SP",52.27,"Sudeste",NA,8230,16389.78,121541.95,0,0,"Iaras"
"13304",3519303,2006,"ibate","SP",51.996,"Sudeste",NA,30379,7123.70387438691,467908.9,16.45873794,0,"Ibate"
"13305",3519303,2010,"ibate","SP",40.463,"Sudeste",NA,29435,11408.3234244946,544226.69,10.19194836,0,"Ibate"
"13306",3519303,2014,"ibate","SP",30.87,"Sudeste",NA,31380,15357.02,573667.84,15.93371574,0,"Ibate"
"13307",3519303,2018,"ibate","SP",31.15,"Sudeste",NA,33884,22849.38,697624.54,8.853736277,0,"Ibate"
"13308",3519402,2006,"ibira","SP",32.497,"Sudeste",NA,9824,6680.37459283388,141896.32,20.35830619,0,"Ibira"
"13309",3519402,2010,"ibira","SP",31.205,"Sudeste",NA,10992,8506.45924308588,151537.29,0,0,"Ibira"
"13310",3519402,2014,"ibira","SP",25.65,"Sudeste",NA,11115,14051.3,185920.08,0,0,"Ibira"
"13311",3519402,2018,"ibira","SP",20.62,"Sudeste",NA,11980,18450.48,199167.22,0,0,"Ibira"
"13312",3519501,2006,"ibirarema","SP",35.958,"Sudeste",NA,5792,11305.4212707182,141578.49,0,0,"Ibirarema"
"13313",3519501,2010,"ibirarema","SP",35.294,"Sudeste",NA,7097,12675.3557841341,145790.4,14.09046076,0,"Ibirarema"
"13314",3519501,2014,"ibirarema","SP",28.14,"Sudeste",NA,6880,18339.72,150203.85,0,0,"Ibirarema"
"13315",3519501,2018,"ibirarema","SP",23.78,"Sudeste",NA,7459,47003.22,315908.32,53.62649149,0,"Ibirarema"
"13316",3519600,2006,"ibitinga","SP",43.051,"Sudeste",NA,50918,8818.62995404376,970855.12,1.963942024,0,"Ibitinga"
"13317",3519600,2010,"ibitinga","SP",38.925,"Sudeste",NA,52582,13066.6007378951,1113508.9,1.901791488,0,"Ibitinga"
"13318",3519600,2014,"ibitinga","SP",31.09,"Sudeste",NA,54146,19816.06,1277274.97,12.92800946,0,"Ibitinga"
"13319",3519600,2018,"ibitinga","SP",23.79,"Sudeste",NA,58188,23270.16,1220072.54,8.592837011,0,"Ibitinga"
"13320",3519709,2006,"ibiuna","SP",23.451,"Sudeste","RM de Sorocaba",72181,6241.54555908064,974085.34,38.79137169,1,"Ibiúna"
"13321",3519709,2010,"ibiuna","SP",26.749,"Sudeste","RM de Sorocaba",67166,9610.17479081678,1046103.71,31.26581902,1,"Ibiúna"
"13322",3519709,2014,"ibiuna","SP",22.78,"Sudeste","RM de Sorocaba",72249,14261.63,1226596.34,22.14563523,1,"Ibiúna"
"13323",3519709,2018,"ibiuna","SP",22.99,"Sudeste","RM de Sorocaba",77005,20750.45,1439790.19,11.68755276,1,"Ibiúna"
"13324",3519808,2006,"icem","SP",55.072,"Sudeste",NA,7117,9684.13657439932,149018.38,28.10172826,0,"Icem"
"13325",3519808,2010,"icem","SP",53.418,"Sudeste",NA,6553,16010.071722875,170030.73,0,0,"Icem"
"13326",3519808,2014,"icem","SP",45.89,"Sudeste",NA,7567,16895.87,152196.62,13.21527686,0,"Icem"
"13327",3519808,2018,"icem","SP",36.89,"Sudeste",NA,8055,50308.27,365138.54,0,0,"Icem"
"13328",3519907,2006,"iepe","SP",35.371,"Sudeste",NA,7063,9314.17244796829,142237.94,0,0,"Iepê"
"13329",3519907,2010,"iepe","SP",31.737,"Sudeste",NA,7806,11556.3668972585,146198.81,0,0,"Iepê"
"13330",3519907,2014,"iepe","SP",31.74,"Sudeste",NA,7685,18936.35,173237.32,26.02472349,0,"Iepê"
"13331",3519907,2018,"iepe","SP",30.96,"Sudeste",NA,8070,30175.51,219422.1,12.39157373,0,"Iepê"
"13332",3520004,2006,"igaracu do tiete","SP",55.89,"Sudeste",NA,23509,4102.76915223957,208541.84,4.253690076,0,"Igaracu do Tietê"
"13333",3520004,2010,"igaracu do tiete","SP",49.051,"Sudeste",NA,24003,5855.26809148856,227775.12,8.332291797,0,"Igaracu do Tietê"
"13334",3520004,2014,"igaracu do tiete","SP",36.24,"Sudeste",NA,23475,8987.08,251145.67,8.51970181,0,"Igaracu do Tietê"
"13335",3520004,2018,"igaracu do tiete","SP",28.12,"Sudeste",NA,24525,11474.74,253574.01,12.2324159,0,"Igaracu do Tietê"
"13336",3520103,2006,"igarapava","SP",56.724,"Sudeste",NA,27773,10882.8718539589,653504.04,3.600619307,0,"Igarapava"
"13337",3520103,2010,"igarapava","SP",52.762,"Sudeste",NA,28038,15105.0003566588,686375.45,14.26635281,0,"Igarapava"
"13338",3520103,2014,"igarapava","SP",46.14,"Sudeste",NA,28259,23316.37,784365.35,7.077391274,0,"Igarapava"
"13339",3520103,2018,"igarapava","SP",38.36,"Sudeste",NA,29902,36465.62,982509.43,3.344257909,0,"Igarapava"
"13340",3520202,2006,"igarata","SP",38.348,"Sudeste","RM do Vale do Paraiba e Litoral Norte",9318,5835.5870358446,117568.03,32.19575016,1,"Igarata"
"13341",3520202,2010,"igarata","SP",44.321,"Sudeste","RM do Vale do Paraiba e Litoral Norte",8896,7510.56654676259,108283.29,0,1,"Igarata"
"13342",3520202,2014,"igarata","SP",26.46,"Sudeste","RM do Vale do Paraiba e Litoral Norte",8913,13654.88,144881.48,33.65870077,1,"Igarata"
"13343",3520202,2018,"igarata","SP",24.13,"Sudeste","RM do Vale do Paraiba e Litoral Norte",9397,18916.28,160168.51,53.20847079,1,"Igarata"
"13344",3520301,2006,"iguape","SP",45.911,"Sudeste",NA,28367,4905.84129446187,300890.77,14.10089188,0,"Iguape"
"13345",3520301,2010,"iguape","SP",45.962,"Sudeste",NA,30397,6546.89607527059,322522.59,13.15919334,0,"Iguape"
"13346",3520301,2014,"iguape","SP",46.18,"Sudeste",NA,29055,38656.67,1337044.86,24.09223886,0,"Iguape"
"13347",3520301,2018,"iguape","SP",32.49,"Sudeste",NA,30519,20333.94,559171.53,6.553294669,0,"Iguape"
"13348",3520400,2006,"ilhabela","SP",35.658,"Sudeste","RM do Vale do Paraiba e Litoral Norte",24580,7312.20504475183,388608.42,16.273393,1,"Ilhabela"
"13349",3520400,2010,"ilhabela","SP",32.538,"Sudeste","RM do Vale do Paraiba e Litoral Norte",25550,11424.5401174168,473068.03,31.3111546,1,"Ilhabela"
"13350",3520400,2014,"ilhabela","SP",27.74,"Sudeste","RM do Vale do Paraiba e Litoral Norte",29308,39475.04,1377239.45,6.824075338,1,"Ilhabela"
"13351",3520400,2018,"ilhabela","SP",31.8,"Sudeste","RM do Vale do Paraiba e Litoral Norte",32782,91873.77,2713812.69,6.100909035,1,"Ilhabela"
"13352",3520426,2006,"ilha comprida","SP",44.453,"Sudeste",NA,8730,5756.70103092783,108660.05,0,0,"Ilha Comprida"
"13353",3520426,2010,"ilha comprida","SP",45.037,"Sudeste",NA,9782,8196.38110815784,129940.27,0,0,"Ilha Comprida"
"13354",3520426,2014,"ilha comprida","SP",39.68,"Sudeste",NA,9376,149218.86,1665490.57,31.99658703,0,"Ilha Comprida"
"13355",3520426,2018,"ilha comprida","SP",30.35,"Sudeste",NA,10476,52999.97,500292.78,9.545628102,0,"Ilha Comprida"
"13356",3520442,2006,"ilha solteira","SP",54.856,"Sudeste",NA,25168,8219.28639542276,447264.87,0,0,"Ilha Solteira"
"13357",3520442,2010,"ilha solteira","SP",53.516,"Sudeste",NA,25057,11036.7162868659,448190.78,7.981801493,0,"Ilha Solteira"
"13358",3520442,2014,"ilha solteira","SP",40.63,"Sudeste",NA,25226,17466.24,524503.42,3.964163958,0,"Ilha Solteira"
"13359",3520442,2018,"ilha solteira","SP",32.33,"Sudeste",NA,26443,21499.82,512269.65,7.563438339,0,"Ilha Solteira"
"13360",3520509,2006,"indaiatuba","SP",55.021,"Sudeste","RM Campinas",170703,21308.7350544513,7864675.22,15.81694522,1,"Indaiatuba"
"13361",3520509,2010,"indaiatuba","SP",49.385,"Sudeste","RM Campinas",180524,33593.2839954798,9828367.34,11.07885932,1,"Indaiatuba"
"13362",3520509,2014,"indaiatuba","SP",33.18,"Sudeste","RM Campinas",209859,43953.59,10980518.52,6.671145865,1,"Indaiatuba"
"13363",3520509,2018,"indaiatuba","SP",23.28,"Sudeste","RM Campinas",235367,49861.28,10574549.49,2.974078779,1,"Indaiatuba"
"13364",3520608,2006,"indiana","SP",42.012,"Sudeste",NA,5091,4442.93851895502,48905.24,0,0,"Indiana"
"13365",3520608,2010,"indiana","SP",47.732,"Sudeste",NA,4772,7413.24392288349,57332.74,0,0,"Indiana"
"13366",3520608,2014,"indiana","SP",37.88,"Sudeste",NA,4809,9122.35,52222.61,20.79434394,0,"Indiana"
"13367",3520608,2018,"indiana","SP",24.93,"Sudeste",NA,4936,12159.98,54083.32,0,0,"Indiana"
"13368",3520707,2006,"indiapora","SP",43.674,"Sudeste",NA,3694,7765.2950730915,62020.72,27.07092583,0,"Indiapora"
"13369",3520707,2010,"indiapora","SP",51.589,"Sudeste",NA,3963,10745.3949028514,69014.51,0,0,"Indiapora"
"13370",3520707,2014,"indiapora","SP",53.42,"Sudeste",NA,3880,14890.26,68775.43,0,0,"Indiapora"
"13371",3520707,2018,"indiapora","SP",42.15,"Sudeste",NA,3960,18324.5,65385.29,25.25252525,0,"Indiapora"
"13372",3520806,2006,"inubia paulista","SP",39.423,"Sudeste",NA,3299,11970.2940284935,85382.55,0,0,"Inúbia Paulista"
"13373",3520806,2010,"inubia paulista","SP",33.977,"Sudeste",NA,3795,17338.0764163373,106636.69,26.35046113,0,"Inúbia Paulista"
"13374",3520806,2014,"inubia paulista","SP",24.58,"Sudeste",NA,3678,26524.07,116132.79,0,0,"Inúbia Paulista"
"13375",3520806,2018,"inubia paulista","SP",17.62,"Sudeste",NA,3907,31752.98,111784.39,0,0,"Inúbia Paulista"
"13376",3520905,2010,"ipaussu","SP",37.028,"Sudeste",NA,13521,11578.5814658679,253722.01,7.39590267,0,"Ipaussu"
"13377",3520905,2014,"ipaussu","SP",25.57,"Sudeste",NA,13831,19192.11,315992.7,14.46027041,0,"Ipaussu"
"13378",3520905,2018,"ipaussu","SP",24.13,"Sudeste",NA,14674,25058.43,331325.43,0,0,"Ipaussu"
"13379",3521002,2006,"ipero","SP",58.957,"Sudeste","RM de Sorocaba",22390,8355.42652970076,404487.11,35.73023671,1,"Iperó"
"13380",3521002,2010,"ipero","SP",53.926,"Sudeste","RM de Sorocaba",26696,12752.88432724,551757.93,14.98351813,1,"Iperó"
"13381",3521002,2014,"ipero","SP",43.77,"Sudeste","RM de Sorocaba",29798,12202.99,432867.13,16.77964964,1,"Iperó"
"13382",3521002,2018,"ipero","SP",35.6,"Sudeste","RM de Sorocaba",34149,13953.02,429338.04,20.49840405,1,"Iperó"
"13383",3521101,2006,"ipeuna","SP",40.108,"Sudeste","Aglomeracao Urbana de Piracicaba-AU- Piracicaba",5182,14266.692396758,159846.33,19.29756851,1,"Ipeúna"
"13384",3521101,2010,"ipeuna","SP",37.945,"Sudeste","Aglomeracao Urbana de Piracicaba-AU- Piracicaba",5570,26310.0538599641,237503.99,17.95332136,1,"Ipeúna"
"13385",3521101,2014,"ipeuna","SP",23.34,"Sudeste","Aglomeracao Urbana de Piracicaba-AU- Piracicaba",6270,32340.88,241390.16,15.94896332,1,"Ipeúna"
"13386",3521101,2018,"ipeuna","SP",20.13,"Sudeste","Aglomeracao Urbana de Piracicaba-AU- Piracicaba",7047,93626.98,594508.33,0,1,"Ipeúna"
"13387",3521150,2006,"ipigua","SP",29.265,"Sudeste",NA,4060,7664.039408867,67276.86,0,0,"Ipigua"
"13388",3521150,2010,"ipigua","SP",41.704,"Sudeste",NA,4184,9684.034416826,65666.21,0,0,"Ipigua"
"13389",3521150,2014,"ipigua","SP",36.25,"Sudeste",NA,4613,11042.27,60637.71,0,0,"Ipigua"
"13390",3521150,2018,"ipigua","SP",22.52,"Sudeste",NA,5101,16786.9,77157.62,19.60399922,0,"Ipigua"
"13391",3521200,2006,"iporanga","SP",68.509,"Sudeste",NA,4535,3597.13340683572,35270.84,22.05071665,0,"Iporanga"
"13392",3521200,2010,"iporanga","SP",69.688,"Sudeste",NA,4772,5239.10310142498,40518.31,20.95557418,0,"Iporanga"
"13393",3521200,2014,"iporanga","SP",64.93,"Sudeste",NA,4260,6751.94,34240.1,0,0,"Iporanga"
"13394",3521200,2018,"iporanga","SP",59.51,"Sudeste",NA,4316,10155.91,39496.09,0,0,"Iporanga"
"13395",3521309,2006,"ipua","SP",57.166,"Sudeste",NA,12647,13003.3209456788,355568.9,15.81402704,0,"Ipua"
"13396",3521309,2010,"ipua","SP",52.003,"Sudeste",NA,15522,12380.8787527381,311453.43,6.442468754,0,"Ipua"
"13397",3521309,2014,"ipua","SP",49.99,"Sudeste",NA,14492,18852.72,325239.9,6.900358819,0,"Ipua"
"13398",3521309,2018,"ipua","SP",40.84,"Sudeste",NA,15752,22446.38,318591.68,6.348400203,0,"Ipua"
"13399",3521408,2006,"iracemapolis","SP",45.802,"Sudeste","Aglomeracao Urbana de Piracicaba-AU- Piracicaba",17506,12287.958414258,465102.45,5.712327202,1,"Iracemapolis"
"13400",3521408,2010,"iracemapolis","SP",38.778,"Sudeste","Aglomeracao Urbana de Piracicaba-AU- Piracicaba",19329,16901.029541104,529439.72,5.173573387,1,"Iracemapolis"
"13401",3521408,2014,"iracemapolis","SP",28.79,"Sudeste","Aglomeracao Urbana de Piracicaba-AU- Piracicaba",20705,23637.46,582609.09,14.4892538,1,"Iracemapolis"
"13402",3521408,2018,"iracemapolis","SP",21.23,"Sudeste","Aglomeracao Urbana de Piracicaba-AU- Piracicaba",22914,50771.27,1048266.86,4.364144191,1,"Iracemapolis"
"13403",3521507,2006,"irapua","SP",39.458,"Sudeste",NA,6948,6920.2648244099,103959.57,0,0,"Irapua"
"13404",3521507,2010,"irapua","SP",41.71,"Sudeste",NA,6953,11105.7097655688,125144.72,0,0,"Irapua"
"13405",3521507,2014,"irapua","SP",29.7,"Sudeste",NA,7369,11985.4,105138.05,13.57036233,0,"Irapua"
"13406",3521507,2018,"irapua","SP",23.52,"Sudeste",NA,7827,18630.64,131394.12,0,0,"Irapua"
"13407",3521606,2006,"irapuru","SP",46.585,"Sudeste",NA,7047,4129.5586774514,62920.17,0,0,"Irapuru"
"13408",3521606,2010,"irapuru","SP",42.797,"Sudeste",NA,7841,7404.54023721464,94094.34,0,0,"Irapuru"
"13409",3521606,2014,"irapuru","SP",37.12,"Sudeste",NA,7840,8541.76,79718.98,0,0,"Irapuru"
"13410",3521606,2018,"irapuru","SP",31.93,"Sudeste",NA,8217,10225.93,75712.32,0,0,"Irapuru"
"13411",3521705,2006,"itabera","SP",53.477,"Sudeste",NA,19430,6689.44930519815,281025.12,5.146680391,0,"Itabera"
"13412",3521705,2010,"itabera","SP",53.317,"Sudeste",NA,17804,13184.902269153,380442.01,5.616715345,0,"Itabera"
"13413",3521705,2014,"itabera","SP",46.27,"Sudeste",NA,17699,16792.84,353812.41,11.30007345,0,"Itabera"
"13414",3521705,2018,"itabera","SP",38.53,"Sudeste",NA,17946,32218.56,520986.48,0,0,"Itabera"
"13415",3521804,2006,"itai","SP",44.981,"Sudeste",NA,22690,7786.20537681798,381981.49,8.814455707,0,"Itai"
"13416",3521804,2010,"itai","SP",50.571,"Sudeste",NA,23828,10016.6191035756,386814.48,20.98371664,0,"Itai"
"13417",3521804,2014,"itai","SP",36.59,"Sudeste",NA,24457,15856.73,461655.1,12.26642679,0,"Itai"
"13418",3521804,2018,"itai","SP",41.14,"Sudeste",NA,26287,29331.5,694749.26,19.02080876,0,"Itai"
"13419",3521903,2006,"itajobi","SP",30.916,"Sudeste",NA,14769,8839.73187081048,282274.83,0,0,"Itajobi"
"13420",3521903,2010,"itajobi","SP",32.069,"Sudeste",NA,14652,12642.7108927109,300214.1,0,0,"Itajobi"
"13421",3521903,2014,"itajobi","SP",17.58,"Sudeste",NA,14606,20477.5,356048.02,6.846501438,0,"Itajobi"
"13422",3521903,2018,"itajobi","SP",16.19,"Sudeste",NA,15212,36847.73,505068.39,26.29503024,0,"Itajobi"
"13423",3522000,2006,"itaju","SP",33.595,"Sudeste",NA,2781,9087.01905789285,54639.21,0,0,"Itaju"
"13424",3522000,2010,"itaju","SP",30.524,"Sudeste",NA,2709,13090.0701365818,57470.5,0,0,"Itaju"
"13425",3522000,2014,"itaju","SP",26.59,"Sudeste",NA,3338,15791.03,62747.13,0,0,"Itaju"
"13426",3522000,2018,"itaju","SP",25.83,"Sudeste",NA,3655,25664.53,84522.87,0,0,"Itaju"
"13427",3522109,2006,"itanhaem","SP",47.005,"Sudeste","RM Baixada Santista",85294,5400.07503458625,995864.49,24.62072361,1,"Itanhaem"
"13428",3522109,2010,"itanhaem","SP",45.285,"Sudeste","RM Baixada Santista",85977,8050.89733300767,1121813.2,32.56684927,1,"Itanhaem"
"13429",3522109,2014,"itanhaem","SP",36.99,"Sudeste","RM Baixada Santista",89332,12302.93,1308327.13,20.14955447,1,"Itanhaem"
"13430",3522109,2018,"itanhaem","SP",31.05,"Sudeste","RM Baixada Santista",97439,16454.23,1444651.4,17.44681288,1,"Itanhaem"
"13431",3522158,2006,"itaoca","SP",51.033,"Sudeste",NA,2969,3968.33950825194,25474.23,0,0,"Itaóca"
"13432",3522208,2006,"itapecerica da serra","SP",57.253,"Sudeste","RM Sao Paulo",152283,7910.60722470663,2604613.07,60.41383477,1,"Itapecerica da Serra"
"13433",3522208,2010,"itapecerica da serra","SP",59.818,"Sudeste","RM Sao Paulo",159102,11765.1443727923,3033659.76,35.19754623,1,"Itapecerica da Serra"
"13434",3522208,2014,"itapecerica da serra","SP",48.56,"Sudeste","RM Sao Paulo",156077,16883.51,3136912.62,24.98766634,1,"Itapecerica da Serra"
"13435",3522208,2018,"itapecerica da serra","SP",45.7,"Sudeste","RM Sao Paulo",169103,22786.72,3472051.42,11.23575572,1,"Itapecerica da Serra"
"13436",3522307,2006,"itapetininga","SP",31.825,"Sudeste",NA,137733,11312.1764573486,3368729.56,15.97293314,0,"Itapetininga"
"13437",3522307,2010,"itapetininga","SP",32.808,"Sudeste",NA,146760,15187.0605069501,3612230.01,8.176614881,0,"Itapetininga"
"13438",3522307,2014,"itapetininga","SP",24.77,"Sudeste","RM de Sorocaba",147219,21220.9,3719020.55,8.151121798,1,"Itapetininga"
"13439",3522307,2018,"itapetininga","SP",21.21,"Sudeste","RM de Sorocaba",158561,29339.86,4191864.52,7.568065287,1,"Itapetininga"
"13440",3522406,2006,"itapeva","SP",39.649,"Sudeste",NA,87639,8700.79530802497,1648687.46,5.705222561,0,"Itapeva"
"13441",3522406,2010,"itapeva","SP",34.746,"Sudeste",NA,89197,12301.8599280245,1778340.82,15.69559514,0,"Itapeva"
"13442",3522406,2014,"itapeva","SP",27.38,"Sudeste",NA,88491,16929.21,1783350.66,14.69075951,0,"Itapeva"
"13443",3522406,2018,"itapeva","SP",25.85,"Sudeste",NA,93145,25871.65,2171383.72,8.588759461,0,"Itapeva"
"13444",3522505,2006,"itapevi","SP",69.214,"Sudeste","RM Sao Paulo",190373,8286.09624263945,3410651.12,40.97219669,1,"Itapevi"
"13445",3522505,2010,"itapevi","SP",65.636,"Sudeste","RM Sao Paulo",201995,13837.9415332063,4530082.19,16.33703805,1,"Itapevi"
"13446",3522505,2014,"itapevi","SP",55.73,"Sudeste","RM Sao Paulo",206558,34315.63,8437910.89,33.88878668,1,"Itapevi"
"13447",3522505,2018,"itapevi","SP",43.03,"Sudeste","RM Sao Paulo",226488,53634.91,10945751.25,11.47963689,1,"Itapevi"
"13448",3522604,2006,"itapira","SP",35.447,"Sudeste",NA,66861,15981.9177098757,2310381.66,8.973841253,0,"Itapira"
"13449",3522604,2010,"itapira","SP",28.441,"Sudeste",NA,71850,22760.9046624913,2650392.92,8.350730689,0,"Itapira"
"13450",3522604,2014,"itapira","SP",21.51,"Sudeste",NA,69317,34649.78,2859177.69,4.32794264,0,"Itapira"
"13451",3522604,2018,"itapira","SP",19.8,"Sudeste",NA,73410,46737.42,3091525.5,8.173273396,0,"Itapira"
"13452",3522653,2006,"itapirapua paulista","SP",57.678,"Sudeste",NA,3739,3911.74110724793,31623.33,0,0,"Itapirapua Paulista"
"13453",3522653,2010,"itapirapua paulista","SP",55.055,"Sudeste",NA,3890,4985.3470437018,31429.61,0,0,"Itapirapua Paulista"
"13454",3522653,2014,"itapirapua paulista","SP",51.84,"Sudeste",NA,3926,6380.14,29817.69,25.47121752,0,"Itapirapua Paulista"
"13455",3522653,2018,"itapirapua paulista","SP",46.97,"Sudeste",NA,4161,8082.46,30303.49,24.03268445,0,"Itapirapua Paulista"
"13456",3522703,2006,"itapolis","SP",38.047,"Sudeste",NA,40160,9407.0219123506,816822.76,9.960159363,0,"Itapolis"
"13457",3522703,2010,"itapolis","SP",39.378,"Sudeste",NA,40196,14589.4118817793,950417.87,2.487809732,0,"Itapolis"
"13458",3522703,2014,"itapolis","SP",23.8,"Sudeste",NA,40399,29077.09,1398371.82,7.425926384,0,"Itapolis"
"13459",3522703,2018,"itapolis","SP",20.28,"Sudeste",NA,42547,27691.66,1061624.15,18.8027358,0,"Itapolis"
"13460",3522802,2006,"itaporanga","SP",32.587,"Sudeste",NA,14324,4344.80592013404,134560.21,6.981290142,0,"Itaporanga"
"13461",3522802,2010,"itaporanga","SP",36.466,"Sudeste",NA,14752,6200.44739696312,148240.85,6.778741866,0,"Itaporanga"
"13462",3522802,2014,"itaporanga","SP",31.36,"Sudeste",NA,14579,9594.19,166509.06,6.859181014,0,"Itaporanga"
"13463",3522802,2018,"itaporanga","SP",30.65,"Sudeste",NA,15140,18522.5,252684.67,6.605019815,0,"Itaporanga"
"13464",3522901,2006,"itapui","SP",48.009,"Sudeste",NA,11048,9242.57784214338,220779.5,9.05141202,0,"Itapui"
"13465",3522901,2010,"itapui","SP",36.703,"Sudeste",NA,12344,16356.0434219054,327211.18,16.2022035,0,"Itapui"
"13466",3522901,2014,"itapui","SP",26.14,"Sudeste",NA,12446,33917.97,502528.23,0,0,"Itapui"
"13467",3522901,2018,"itapui","SP",24.04,"Sudeste",NA,13475,45293.19,549939.29,0,0,"Itapui"
"13468",3523008,2006,"itapura","SP",70.462,"Sudeste",NA,3881,5953.87786652924,49960.36,0,0,"Itapura"
"13469",3523008,2010,"itapura","SP",74.636,"Sudeste",NA,3935,9507.24269377383,60630.8,0,0,"Itapura"
"13470",3523008,2014,"itapura","SP",67.91,"Sudeste",NA,4436,15137.56,79936.82,22.54283138,0,"Itapura"
"13471",3523008,2018,"itapura","SP",66.86,"Sudeste",NA,4760,20925.19,89749.01,42.01680672,0,"Itapura"
"13472",3523107,2006,"itaquaquecetuba","SP",68.252,"Sudeste","RM Sao Paulo",328345,4394.46009532656,3119736.41,46.29277132,1,"Itaquaquecetuba"
"13473",3523107,2010,"itaquaquecetuba","SP",62.402,"Sudeste","RM Sao Paulo",351493,6977.25701507569,3974617.79,26.74306458,1,"Itaquaquecetuba"
"13474",3523107,2014,"itaquaquecetuba","SP",52.82,"Sudeste","RM Sao Paulo",329144,12369.61,4846665.45,25.82456311,1,"Itaquaquecetuba"
"13475",3523107,2018,"itaquaquecetuba","SP",41.6,"Sudeste","RM Sao Paulo",356774,18240.37,5863807.86,17.09765846,1,"Itaquaquecetuba"
"13476",3523206,2006,"itarare","SP",37.578,"Sudeste",NA,48973,6893.75778490188,729952.67,14.29359035,0,"Itarare"
"13477",3523206,2010,"itarare","SP",35.531,"Sudeste",NA,51000,9222.60784313726,762285.9,13.7254902,0,"Itarare"
"13478",3523206,2014,"itarare","SP",25.57,"Sudeste",NA,48143,11930.59,683747.33,8.308580687,0,"Itarare"
"13479",3523206,2018,"itarare","SP",25.56,"Sudeste",NA,50243,18374.14,831831.76,11.94196206,0,"Itarare"
"13480",3523305,2006,"itariri","SP",37.696,"Sudeste",NA,14642,6020.28411419205,190589.67,20.48900423,0,"Itariri"
"13481",3523305,2010,"itariri","SP",43.682,"Sudeste",NA,16048,6271.87188434696,163121.82,6.231306082,0,"Itariri"
"13482",3523305,2014,"itariri","SP",42.28,"Sudeste",NA,15752,8242.08,154551.27,6.348400203,0,"Itariri"
"13483",3523305,2018,"itariri","SP",29.93,"Sudeste",NA,16913,13696.27,208725.64,17.7378348,0,"Itariri"
"13484",3523404,2006,"itatiba","SP",34.566,"Sudeste","RM Campinas",91228,20394.5828035252,4022767.65,16.44232034,1,"Itatiba"
"13485",3523404,2010,"itatiba","SP",33.289,"Sudeste","RM Campinas",97462,25436.1289528226,4017725.93,22.57290021,1,"Itatiba"
"13486",3523404,2014,"itatiba","SP",19.46,"Sudeste","RM Campinas",104533,37512.54,4667998.62,3.826542814,1,"Itatiba"
"13487",3523404,2018,"itatiba","SP",20.19,"Sudeste","RM Campinas",114912,44580.54,4615976.42,9.572542467,1,"Itatiba"
"13488",3523503,2006,"itatinga","SP",41.545,"Sudeste",NA,16306,5589.29228504845,197054.44,6.132711885,0,"Itatinga"
"13489",3523503,2010,"itatinga","SP",36.577,"Sudeste",NA,18761,7951.81493523799,241777.69,42.64165023,0,"Itatinga"
"13490",3523503,2014,"itatinga","SP",24.31,"Sudeste",NA,18446,10579.43,232308.43,16.2636886,0,"Itatinga"
"13491",3523503,2018,"itatinga","SP",26.69,"Sudeste",NA,19951,13308.85,239253.5,15.03684026,0,"Itatinga"
"13492",3523602,2006,"itirapina","SP",41.996,"Sudeste",NA,14315,11803.7024100594,365335.25,13.97135871,0,"Itirapina"
"13493",3523602,2010,"itirapina","SP",40.268,"Sudeste",NA,14655,23320.9825997953,553893.97,6.82360969,0,"Itirapina"
"13494",3523602,2014,"itirapina","SP",32.2,"Sudeste",NA,15930,17472.12,331331.29,12.55492781,0,"Itirapina"
"13495",3523602,2018,"itirapina","SP",28.24,"Sudeste",NA,17377,23278.9,364494.29,17.2641998,0,"Itirapina"
"13496",3523701,2006,"itirapua","SP",51.713,"Sudeste",NA,5601,4973.7546866631,60232.64,17.85395465,0,"Itirapua"
"13497",3523701,2010,"itirapua","SP",56.856,"Sudeste",NA,5862,7428.35209825998,70571.97,0,0,"Itirapua"
